lat_grid,lon_grid,date,sst_celsius,sst_anomaly,quality_flag,data_source
8.75,107.75,2023-01-21,26.58,-0.389,2,MODIS_AQUA
8.75,108.5,2023-01-21,26.95,-0.024,1,MODIS_AQUA
8.75,108.75,2023-01-21,26.39,-0.58,1,MODIS_AQUA
9.0,108.0,2023-01-21,26.42,-0.623,2,MODIS_AQUA
13.0,120.75,2023-01-21,26.51,0.066,2,MODIS_AQUA
13.5,120.0,2023-01-21,26.54,0.239,1,MODIS_AQUA
13.5,120.5,2023-01-21,26.26,-0.04,1,MODIS_AQUA
13.75,119.75,2023-01-21,26.15,-0.075,1,MODIS_AQUA
13.75,120.0,2023-01-21,25.38,-0.842,1,MODIS_AQUA
20.5,106.25,2023-01-21,24.12,-0.074,1,MODIS_AQUA
20.75,106.0,2023-01-21,23.99,-0.136,2,MODIS_AQUA
20.75,106.25,2023-01-21,24.08,-0.039,1,MODIS_AQUA
20.75,106.5,2023-01-21,23.81,-0.309,2,MODIS_AQUA
20.75,106.75,2023-01-21,24.83,0.712,1,MODIS_AQUA
21.0,106.5,2023-01-21,24.42,0.369,1,MODIS_AQUA
1.0,112.0,2023-01-22,24.09,-0.571,1,MODIS_AQUA
1.0,113.0,2023-01-22,24.6,-0.061,2,MODIS_AQUA
2.0,107.0,2023-01-22,24.15,-0.808,1,MODIS_AQUA
2.0,118.0,2023-01-22,24.34,-0.622,1,MODIS_AQUA
2.75,109.25,2023-01-22,24.9,-0.285,1,MODIS_AQUA
2.75,109.5,2023-01-22,25.16,-0.026,1,MODIS_AQUA
3.0,104.0,2023-01-22,24.87,-0.388,1,MODIS_AQUA
3.0,108.75,2023-01-22,25.13,-0.132,2,MODIS_AQUA
3.0,109.5,2023-01-22,24.85,-0.407,1,MODIS_AQUA
3.0,118.0,2023-01-22,25.33,0.066,1,MODIS_AQUA
3.25,108.5,2023-01-22,25.39,0.057,1,MODIS_AQUA
3.25,108.75,2023-01-22,25.14,-0.198,1,MODIS_AQUA
3.5,108.5,2023-01-22,25.45,0.042,1,MODIS_AQUA
3.5,108.75,2023-01-22,24.43,-0.982,1,MODIS_AQUA
4.0,113.0,2023-01-22,24.17,-1.394,2,MODIS_AQUA
5.0,107.0,2023-01-22,25.51,-0.354,1,MODIS_AQUA
5.0,116.0,2023-01-22,25.14,-0.726,2,MODIS_AQUA
5.0,119.0,2023-01-22,25.46,-0.401,2,MODIS_AQUA
6.0,97.0,2023-01-22,25.45,-0.712,2,MODIS_AQUA
6.0,100.0,2023-01-22,25.67,-0.491,2,MODIS_AQUA
6.0,108.0,2023-01-22,26.01,-0.15,1,MODIS_AQUA
6.0,110.0,2023-01-22,26.4,0.237,1,MODIS_AQUA
8.0,110.0,2023-01-22,26.36,-0.403,1,MODIS_AQUA
8.75,108.5,2023-01-22,26.13,-0.861,1,MODIS_AQUA
9.0,108.0,2023-01-22,27.04,-0.017,2,MODIS_AQUA
9.25,108.75,2023-01-22,26.56,-0.577,1,MODIS_AQUA
9.5,108.75,2023-01-22,27.67,0.457,2,MODIS_AQUA
9.5,109.0,2023-01-22,26.77,-0.437,1,MODIS_AQUA
10.0,105.0,2023-01-22,27.15,-0.211,1,MODIS_AQUA
10.0,108.75,2023-01-22,27.03,-0.328,1,MODIS_AQUA
10.5,108.5,2023-01-22,26.02,-1.195,1,MODIS_AQUA
11.0,106.0,2023-01-22,26.92,-0.141,1,MODIS_AQUA
14.0,111.0,2023-01-22,25.63,-0.53,2,MODIS_AQUA
14.0,119.75,2023-01-22,24.8,-1.358,2,MODIS_AQUA
14.0,120.0,2023-01-22,25.36,-0.8,1,MODIS_AQUA
14.0,120.25,2023-01-22,25.66,-0.502,1,MODIS_AQUA
14.25,119.75,2023-01-22,25.39,-0.698,1,MODIS_AQUA
14.25,120.0,2023-01-22,25.89,-0.193,1,MODIS_AQUA
15.0,104.0,2023-01-22,25.13,-0.728,1,MODIS_AQUA
16.0,106.0,2023-01-22,25.12,-0.438,1,MODIS_AQUA
16.0,121.0,2023-01-22,24.89,-0.666,1,MODIS_AQUA
17.0,95.0,2023-01-22,25.15,-0.11,1,MODIS_AQUA
17.0,113.0,2023-01-22,24.88,-0.377,1,MODIS_AQUA
18.0,111.0,2023-01-22,24.82,-0.138,1,MODIS_AQUA
19.0,98.0,2023-01-22,25.12,0.461,1,MODIS_AQUA
19.0,107.0,2023-01-22,24.04,-0.624,1,MODIS_AQUA
19.0,115.0,2023-01-22,25.4,0.74,1,MODIS_AQUA
19.0,117.0,2023-01-22,24.72,0.062,1,MODIS_AQUA
20.0,107.0,2023-01-22,23.78,-0.58,1,MODIS_AQUA
21.0,95.0,2023-01-22,23.61,-0.449,1,MODIS_AQUA
21.0,105.0,2023-01-22,23.87,-0.195,1,MODIS_AQUA
21.0,105.75,2023-01-22,23.57,-0.488,2,MODIS_AQUA
21.0,106.25,2023-01-22,23.55,-0.514,1,MODIS_AQUA
21.0,107.0,2023-01-22,23.25,-0.815,1,MODIS_AQUA
21.25,106.0,2023-01-22,23.44,-0.551,1,MODIS_AQUA
21.25,106.25,2023-01-22,24.05,0.067,1,MODIS_AQUA
21.25,106.5,2023-01-22,24.29,0.302,2,MODIS_AQUA
2.0,110.5,2023-01-23,24.75,-0.224,1,MODIS_AQUA
2.0,111.25,2023-01-23,24.7,-0.273,1,MODIS_AQUA
2.25,110.5,2023-01-23,24.75,-0.301,2,MODIS_AQUA
2.25,111.5,2023-01-23,24.09,-0.965,2,MODIS_AQUA
2.5,110.0,2023-01-23,25.13,0.008,1,MODIS_AQUA
2.5,111.5,2023-01-23,24.31,-0.82,1,MODIS_AQUA
2.75,109.5,2023-01-23,25.17,-0.03,1,MODIS_AQUA
3.0,109.5,2023-01-23,25.46,0.186,1,MODIS_AQUA
9.25,100.5,2023-01-23,25.67,-1.478,1,MODIS_AQUA
9.25,100.75,2023-01-23,26.18,-0.967,1,MODIS_AQUA
9.5,100.25,2023-01-23,27.41,0.18,1,MODIS_AQUA
9.5,100.5,2023-01-23,26.36,-0.869,2,MODIS_AQUA
9.75,100.5,2023-01-23,27.3,-0.003,2,MODIS_AQUA
9.75,109.0,2023-01-23,27.15,-0.15,2,MODIS_AQUA
10.0,100.5,2023-01-23,27.03,-0.341,1,MODIS_AQUA
10.0,108.75,2023-01-23,26.2,-1.179,2,MODIS_AQUA
10.0,109.25,2023-01-23,27.08,-0.3,1,MODIS_AQUA
10.0,109.5,2023-01-23,27.36,-0.016,2,MODIS_AQUA
10.0,110.0,2023-01-23,27.43,0.055,1,MODIS_AQUA
10.25,108.75,2023-01-23,26.57,-0.732,1,MODIS_AQUA
10.25,109.75,2023-01-23,27.42,0.117,2,MODIS_AQUA
13.75,119.75,2023-01-23,25.85,-0.396,1,MODIS_AQUA
13.75,120.0,2023-01-23,25.74,-0.511,2,MODIS_AQUA
14.0,119.75,2023-01-23,25.79,-0.381,1,MODIS_AQUA
14.0,120.0,2023-01-23,25.89,-0.281,1,MODIS_AQUA
20.25,107.75,2023-01-23,24.5,0.196,1,MODIS_AQUA
20.5,106.5,2023-01-23,24.52,0.299,1,MODIS_AQUA
20.5,107.5,2023-01-23,24.22,-0.009,1,MODIS_AQUA
20.75,107.0,2023-01-23,23.77,-0.382,1,MODIS_AQUA
20.75,107.25,2023-01-23,23.83,-0.317,1,MODIS_AQUA
21.0,107.0,2023-01-23,23.45,-0.628,1,MODIS_AQUA
2.0,111.75,2023-01-24,24.68,-0.311,2,MODIS_AQUA
2.5,111.75,2023-01-24,24.13,-1.012,1,MODIS_AQUA
2.75,110.5,2023-01-24,24.21,-1.005,1,MODIS_AQUA
2.75,111.5,2023-01-24,24.6,-0.619,1,MODIS_AQUA
2.75,111.75,2023-01-24,24.91,-0.305,1,MODIS_AQUA
3.0,110.75,2023-01-24,25.1,-0.193,1,MODIS_AQUA
3.0,111.25,2023-01-24,25.0,-0.292,1,MODIS_AQUA
3.25,111.0,2023-01-24,25.23,-0.131,2,MODIS_AQUA
9.0,100.25,2023-01-24,26.92,-0.173,2,MODIS_AQUA
9.0,110.5,2023-01-24,26.11,-0.984,1,MODIS_AQUA
9.25,100.25,2023-01-24,27.17,0.009,1,MODIS_AQUA
9.25,100.5,2023-01-24,26.63,-0.536,2,MODIS_AQUA
9.25,110.5,2023-01-24,27.52,0.355,1,MODIS_AQUA
9.5,111.0,2023-01-24,27.18,-0.061,1,MODIS_AQUA
9.75,110.0,2023-01-24,26.68,-0.637,2,MODIS_AQUA
10.0,110.0,2023-01-24,26.81,-0.579,1,MODIS_AQUA
10.0,110.25,2023-01-24,27.36,-0.03,1,MODIS_AQUA
10.25,109.75,2023-01-24,26.96,-0.351,2,MODIS_AQUA
10.25,110.25,2023-01-24,27.09,-0.227,1,MODIS_AQUA
14.0,118.75,2023-01-24,26.04,-0.151,1,MODIS_AQUA
14.25,119.25,2023-01-24,26.72,0.609,1,MODIS_AQUA
14.25,119.75,2023-01-24,25.7,-0.414,1,MODIS_AQUA
14.5,119.5,2023-01-24,25.88,-0.165,1,MODIS_AQUA
14.75,119.5,2023-01-24,25.08,-0.881,1,MODIS_AQUA
20.0,107.5,2023-01-24,24.45,0.059,2,MODIS_AQUA
20.25,107.25,2023-01-24,24.22,-0.098,1,MODIS_AQUA
20.25,107.5,2023-01-24,24.17,-0.146,1,MODIS_AQUA
20.25,107.75,2023-01-24,24.3,-0.017,1,MODIS_AQUA
21.0,107.25,2023-01-24,24.26,0.173,2,MODIS_AQUA
3.0,110.75,2023-01-25,24.12,-1.184,1,MODIS_AQUA
3.25,110.5,2023-01-25,24.94,-0.439,1,MODIS_AQUA
3.25,110.75,2023-01-25,24.95,-0.435,1,MODIS_AQUA
3.5,110.5,2023-01-25,25.04,-0.417,1,MODIS_AQUA
3.5,110.75,2023-01-25,25.35,-0.103,2,MODIS_AQUA
8.5,100.75,2023-01-25,26.75,-0.207,1,MODIS_AQUA
8.75,100.5,2023-01-25,26.43,-0.6,1,MODIS_AQUA
8.75,111.25,2023-01-25,26.92,-0.114,2,MODIS_AQUA
9.0,100.25,2023-01-25,25.72,-1.39,1,MODIS_AQUA
9.0,111.25,2023-01-25,26.94,-0.168,1,MODIS_AQUA
9.25,100.25,2023-01-25,27.14,-0.045,1,MODIS_AQUA
9.25,111.0,2023-01-25,26.66,-0.522,1,MODIS_AQUA
9.5,110.75,2023-01-25,26.55,-0.704,1,MODIS_AQUA
9.5,111.0,2023-01-25,27.14,-0.119,1,MODIS_AQUA
9.5,111.25,2023-01-25,26.86,-0.398,1,MODIS_AQUA
14.0,118.75,2023-01-25,26.86,0.653,2,MODIS_AQUA
14.25,118.5,2023-01-25,25.65,-0.482,2,MODIS_AQUA
14.5,118.75,2023-01-25,25.7,-0.356,1,MODIS_AQUA
14.75,118.75,2023-01-25,25.72,-0.263,2,MODIS_AQUA
14.75,119.0,2023-01-25,25.66,-0.323,1,MODIS_AQUA
20.5,106.25,2023-01-25,24.42,0.16,2,MODIS_AQUA
20.5,106.5,2023-01-25,23.66,-0.599,1,MODIS_AQUA
20.75,106.75,2023-01-25,24.13,-0.053,1,MODIS_AQUA
20.75,107.25,2023-01-25,25.07,0.888,1,MODIS_AQUA
2.5,110.25,2023-01-26,25.03,-0.141,2,MODIS_AQUA
2.5,110.5,2023-01-26,24.99,-0.177,2,MODIS_AQUA
2.5,110.75,2023-01-26,25.67,0.505,1,MODIS_AQUA
2.5,111.25,2023-01-26,24.71,-0.456,1,MODIS_AQUA
3.0,111.0,2023-01-26,24.54,-0.779,1,MODIS_AQUA
3.0,111.25,2023-01-26,24.88,-0.44,1,MODIS_AQUA
3.25,110.75,2023-01-26,25.21,-0.187,1,MODIS_AQUA
3.25,111.5,2023-01-26,25.04,-0.355,1,MODIS_AQUA
3.5,110.25,2023-01-26,25.03,-0.435,1,MODIS_AQUA
8.5,111.25,2023-01-26,26.97,-0.003,1,MODIS_AQUA
8.75,100.75,2023-01-26,26.55,-0.498,1,MODIS_AQUA
8.75,110.75,2023-01-26,26.87,-0.173,2,MODIS_AQUA
8.75,111.0,2023-01-26,26.78,-0.261,1,MODIS_AQUA
8.75,111.25,2023-01-26,27.06,0.015,1,MODIS_AQUA
9.0,100.75,2023-01-26,26.59,-0.525,2,MODIS_AQUA
9.25,100.5,2023-01-26,26.23,-0.968,1,MODIS_AQUA
9.25,101.0,2023-01-26,26.8,-0.392,1,MODIS_AQUA
14.0,118.75,2023-01-26,25.79,-0.43,2,MODIS_AQUA
14.0,119.0,2023-01-26,26.64,0.417,1,MODIS_AQUA
14.25,119.0,2023-01-26,25.7,-0.447,1,MODIS_AQUA
14.5,118.75,2023-01-26,24.95,-1.125,1,MODIS_AQUA
14.75,118.75,2023-01-26,26.21,0.217,1,MODIS_AQUA
20.0,106.75,2023-01-26,24.11,-0.307,1,MODIS_AQUA
20.25,106.75,2023-01-26,24.23,-0.114,2,MODIS_AQUA
20.25,107.0,2023-01-26,24.24,-0.102,1,MODIS_AQUA
20.25,107.25,2023-01-26,23.95,-0.397,2,MODIS_AQUA
20.5,107.25,2023-01-26,23.79,-0.481,1,MODIS_AQUA
20.75,107.0,2023-01-26,23.02,-1.172,1,MODIS_AQUA
2.5,111.25,2023-01-27,25.29,0.108,1,MODIS_AQUA
2.5,111.5,2023-01-27,24.85,-0.333,2,MODIS_AQUA
2.75,110.75,2023-01-27,24.76,-0.499,2,MODIS_AQUA
2.75,111.5,2023-01-27,24.86,-0.4,1,MODIS_AQUA
3.0,110.75,2023-01-27,25.4,0.063,1,MODIS_AQUA
3.0,111.0,2023-01-27,25.0,-0.336,1,MODIS_AQUA
3.0,111.25,2023-01-27,25.57,0.237,1,MODIS_AQUA
3.0,111.5,2023-01-27,24.91,-0.424,1,MODIS_AQUA
3.25,111.25,2023-01-27,25.16,-0.251,1,MODIS_AQUA
8.5,111.75,2023-01-27,27.36,0.372,1,MODIS_AQUA
8.5,112.0,2023-01-27,27.16,0.175,1,MODIS_AQUA
8.75,111.5,2023-01-27,26.83,-0.235,1,MODIS_AQUA
8.75,112.0,2023-01-27,26.47,-0.59,2,MODIS_AQUA
8.75,112.25,2023-01-27,26.88,-0.176,1,MODIS_AQUA
9.0,111.25,2023-01-27,27.15,0.014,2,MODIS_AQUA
9.0,111.75,2023-01-27,27.06,-0.073,1,MODIS_AQUA
9.25,101.0,2023-01-27,27.46,0.252,1,MODIS_AQUA
9.5,101.25,2023-01-27,26.87,-0.411,1,MODIS_AQUA
9.5,101.5,2023-01-27,26.89,-0.393,2,MODIS_AQUA
9.5,101.75,2023-01-27,26.76,-0.524,1,MODIS_AQUA
14.25,118.75,2023-01-27,26.16,-0.0,2,MODIS_AQUA
14.5,118.5,2023-01-27,25.81,-0.271,2,MODIS_AQUA
14.5,118.75,2023-01-27,26.21,0.129,2,MODIS_AQUA
20.5,106.5,2023-01-27,23.86,-0.426,1,MODIS_AQUA
20.75,106.75,2023-01-27,24.19,-0.018,1,MODIS_AQUA
20.75,107.0,2023-01-27,23.93,-0.283,2,MODIS_AQUA
21.0,106.75,2023-01-27,24.04,-0.091,1,MODIS_AQUA
21.0,107.0,2023-01-27,23.9,-0.236,1,MODIS_AQUA
2.25,110.75,2023-01-28,24.85,-0.272,1,MODIS_AQUA
2.25,111.0,2023-01-28,25.1,-0.028,1,MODIS_AQUA
2.5,110.5,2023-01-28,25.15,-0.048,1,MODIS_AQUA
2.5,110.75,2023-01-28,25.37,0.168,1,MODIS_AQUA
9.0,112.0,2023-01-28,26.98,-0.171,2,MODIS_AQUA
9.25,112.25,2023-01-28,26.16,-1.062,1,MODIS_AQUA
9.75,102.0,2023-01-28,26.74,-0.635,1,MODIS_AQUA
9.75,111.75,2023-01-28,27.08,-0.299,1,MODIS_AQUA
9.75,112.25,2023-01-28,27.57,0.193,2,MODIS_AQUA
10.0,102.0,2023-01-28,26.7,-0.75,1,MODIS_AQUA
10.0,102.25,2023-01-28,27.3,-0.147,1,MODIS_AQUA
10.0,102.5,2023-01-28,27.61,0.155,2,MODIS_AQUA
10.0,112.0,2023-01-28,27.36,-0.095,2,MODIS_AQUA
10.25,102.0,2023-01-28,28.12,0.748,1,MODIS_AQUA
10.25,111.25,2023-01-28,26.97,-0.404,1,MODIS_AQUA
10.5,111.25,2023-01-28,27.33,0.026,1,MODIS_AQUA
14.25,118.25,2023-01-28,25.09,-1.086,1,MODIS_AQUA
14.5,117.75,2023-01-28,25.62,-0.482,1,MODIS_AQUA
14.5,118.25,2023-01-28,26.05,-0.052,2,MODIS_AQUA
14.5,118.5,2023-01-28,25.83,-0.27,1,MODIS_AQUA
14.75,118.5,2023-01-28,25.92,-0.109,1,MODIS_AQUA
21.0,106.75,2023-01-28,23.49,-0.659,1,MODIS_AQUA
21.25,106.5,2023-01-28,23.46,-0.613,1,MODIS_AQUA
21.5,107.0,2023-01-28,23.98,-0.025,1,MODIS_AQUA
21.75,106.75,2023-01-28,23.92,-0.003,1,MODIS_AQUA
21.75,107.0,2023-01-28,23.57,-0.356,1,MODIS_AQUA
22.0,107.0,2023-01-28,23.82,-0.031,1,MODIS_AQUA
1.0,111.0,2023-01-29,24.85,0.089,1,MODIS_AQUA
2.0,96.0,2023-01-29,25.12,0.055,1,MODIS_AQUA
2.0,111.5,2023-01-29,25.29,0.227,1,MODIS_AQUA
2.25,111.25,2023-01-29,24.82,-0.319,2,MODIS_AQUA
2.25,111.5,2023-01-29,25.35,0.209,2,MODIS_AQUA
2.5,111.25,2023-01-29,24.59,-0.624,2,MODIS_AQUA
2.5,111.75,2023-01-29,24.92,-0.3,1,MODIS_AQUA
2.75,111.25,2023-01-29,24.75,-0.537,2,MODIS_AQUA
2.75,112.0,2023-01-29,25.43,0.136,1,MODIS_AQUA
3.0,111.0,2023-01-29,25.14,-0.226,1,MODIS_AQUA
3.0,112.0,2023-01-29,25.45,0.083,2,MODIS_AQUA
3.0,114.0,2023-01-29,25.76,0.393,1,MODIS_AQUA
4.0,100.0,2023-01-29,25.45,-0.22,2,MODIS_AQUA
4.0,110.0,2023-01-29,25.5,-0.162,1,MODIS_AQUA
5.0,96.0,2023-01-29,25.56,-0.402,1,MODIS_AQUA
5.0,104.0,2023-01-29,25.94,-0.03,1,MODIS_AQUA
5.0,109.0,2023-01-29,26.67,0.708,1,MODIS_AQUA
5.0,113.0,2023-01-29,25.62,-0.348,1,MODIS_AQUA
5.0,117.0,2023-01-29,25.32,-0.646,1,MODIS_AQUA
5.0,120.0,2023-01-29,25.91,-0.057,1,MODIS_AQUA
6.0,109.0,2023-01-29,26.18,-0.083,1,MODIS_AQUA
6.0,116.0,2023-01-29,25.25,-1.019,1,MODIS_AQUA
8.0,101.0,2023-01-29,26.7,-0.168,1,MODIS_AQUA
8.0,108.0,2023-01-29,26.38,-0.483,1,MODIS_AQUA
9.0,95.0,2023-01-29,26.63,-0.535,2,MODIS_AQUA
9.0,120.0,2023-01-29,27.43,0.268,1,MODIS_AQUA
10.0,101.75,2023-01-29,28.03,0.568,2,MODIS_AQUA
10.0,102.0,2023-01-29,27.49,0.019,2,MODIS_AQUA
10.0,106.0,2023-01-29,27.37,-0.098,1,MODIS_AQUA
10.0,119.0,2023-01-29,27.72,0.255,1,MODIS_AQUA
10.25,102.0,2023-01-29,27.35,-0.042,2,MODIS_AQUA
11.0,104.0,2023-01-29,27.53,0.362,1,MODIS_AQUA
13.0,99.0,2023-01-29,25.61,-0.953,1,MODIS_AQUA
13.0,108.0,2023-01-29,26.41,-0.153,1,MODIS_AQUA
13.0,110.0,2023-01-29,26.76,0.195,1,MODIS_AQUA
13.0,117.0,2023-01-29,26.34,-0.224,1,MODIS_AQUA
14.0,95.0,2023-01-29,25.73,-0.532,2,MODIS_AQUA
14.0,118.0,2023-01-29,26.19,-0.074,1,MODIS_AQUA
14.25,118.0,2023-01-29,25.41,-0.78,2,MODIS_AQUA
14.5,117.75,2023-01-29,26.02,-0.101,1,MODIS_AQUA
14.75,117.5,2023-01-29,26.2,0.164,1,MODIS_AQUA
15.0,98.0,2023-01-29,26.63,0.664,1,MODIS_AQUA
17.0,95.0,2023-01-29,24.57,-0.795,1,MODIS_AQUA
18.0,97.0,2023-01-29,24.86,-0.205,1,MODIS_AQUA
21.0,95.0,2023-01-29,24.31,0.141,2,MODIS_AQUA
21.0,120.0,2023-01-29,23.6,-0.563,1,MODIS_AQUA
21.25,107.0,2023-01-29,23.41,-0.678,1,MODIS_AQUA
21.5,107.0,2023-01-29,24.22,0.209,1,MODIS_AQUA
21.75,106.5,2023-01-29,24.06,0.115,1,MODIS_AQUA
21.75,107.0,2023-01-29,23.59,-0.348,2,MODIS_AQUA
22.0,106.75,2023-01-29,23.94,0.07,2,MODIS_AQUA
3.0,112.25,2023-01-30,24.92,-0.463,2,MODIS_AQUA
3.0,112.5,2023-01-30,25.24,-0.139,1,MODIS_AQUA
3.25,111.75,2023-01-30,25.49,0.034,1,MODIS_AQUA
3.25,112.25,2023-01-30,25.46,0.003,1,MODIS_AQUA
3.5,111.75,2023-01-30,25.11,-0.419,1,MODIS_AQUA
3.5,112.25,2023-01-30,25.75,0.22,1,MODIS_AQUA
3.5,112.5,2023-01-30,25.04,-0.491,1,MODIS_AQUA
3.5,112.75,2023-01-30,24.65,-0.881,1,MODIS_AQUA
10.0,102.25,2023-01-30,27.69,0.208,2,MODIS_AQUA
10.0,102.75,2023-01-30,27.14,-0.346,1,MODIS_AQUA
10.25,102.0,2023-01-30,27.27,-0.137,1,MODIS_AQUA
10.25,102.25,2023-01-30,27.37,-0.041,1,MODIS_AQUA
10.25,102.5,2023-01-30,26.62,-0.786,1,MODIS_AQUA
14.5,117.5,2023-01-30,26.08,-0.051,1,MODIS_AQUA
14.75,118.0,2023-01-30,25.97,-0.084,2,MODIS_AQUA
15.0,117.75,2023-01-30,26.1,0.121,2,MODIS_AQUA
15.0,118.0,2023-01-30,25.77,-0.214,1,MODIS_AQUA
15.25,117.5,2023-01-30,25.58,-0.327,1,MODIS_AQUA
16.5,109.0,2023-01-30,25.5,-0.03,1,MODIS_AQUA
16.75,108.5,2023-01-30,24.66,-0.801,1,MODIS_AQUA
16.75,108.75,2023-01-30,24.84,-0.621,1,MODIS_AQUA
16.75,109.0,2023-01-30,24.84,-0.621,1,MODIS_AQUA
16.75,109.25,2023-01-30,25.3,-0.157,1,MODIS_AQUA
17.0,108.25,2023-01-30,24.99,-0.393,1,MODIS_AQUA
17.0,108.5,2023-01-30,26.01,0.624,1,MODIS_AQUA
17.0,109.0,2023-01-30,25.42,0.043,1,MODIS_AQUA
17.25,108.75,2023-01-30,25.46,0.158,2,MODIS_AQUA
21.0,105.75,2023-01-30,23.99,-0.187,1,MODIS_AQUA
21.25,105.75,2023-01-30,23.83,-0.274,1,MODIS_AQUA
21.5,106.0,2023-01-30,24.67,0.635,1,MODIS_AQUA
21.75,106.5,2023-01-30,23.43,-0.531,1,MODIS_AQUA
3.5,111.75,2023-01-31,25.19,-0.361,1,MODIS_AQUA
3.75,111.25,2023-01-31,24.79,-0.831,1,MODIS_AQUA
3.75,111.5,2023-01-31,25.63,0.005,1,MODIS_AQUA
4.25,111.25,2023-01-31,26.07,0.293,1,MODIS_AQUA
4.25,111.5,2023-01-31,25.11,-0.662,1,MODIS_AQUA
4.25,111.75,2023-01-31,25.01,-0.76,1,MODIS_AQUA
4.25,112.0,2023-01-31,26.04,0.272,2,MODIS_AQUA
4.25,112.5,2023-01-31,25.56,-0.217,1,MODIS_AQUA
10.0,102.75,2023-01-31,27.13,-0.363,1,MODIS_AQUA
10.25,102.25,2023-01-31,27.78,0.357,1,MODIS_AQUA
10.25,102.5,2023-01-31,26.94,-0.485,1,MODIS_AQUA
10.25,102.75,2023-01-31,26.96,-0.461,1,MODIS_AQUA
10.25,103.0,2023-01-31,26.98,-0.44,1,MODIS_AQUA
14.25,118.25,2023-01-31,26.05,-0.17,1,MODIS_AQUA
14.5,117.75,2023-01-31,26.95,0.804,1,MODIS_AQUA
14.5,118.25,2023-01-31,25.82,-0.324,1,MODIS_AQUA
14.75,118.0,2023-01-31,26.01,-0.065,2,MODIS_AQUA
14.75,118.25,2023-01-31,25.9,-0.174,1,MODIS_AQUA
15.0,118.25,2023-01-31,25.25,-0.748,1,MODIS_AQUA
15.75,109.25,2023-01-31,25.43,-0.347,2,MODIS_AQUA
16.0,109.5,2023-01-31,25.12,-0.579,1,MODIS_AQUA
16.25,108.5,2023-01-31,25.07,-0.549,1,MODIS_AQUA
16.25,109.0,2023-01-31,24.9,-0.723,1,MODIS_AQUA
16.25,109.5,2023-01-31,25.4,-0.221,2,MODIS_AQUA
16.5,108.5,2023-01-31,25.31,-0.234,2,MODIS_AQUA
16.5,108.75,2023-01-31,25.56,0.017,2,MODIS_AQUA
16.5,109.0,2023-01-31,25.02,-0.524,2,MODIS_AQUA
16.75,108.5,2023-01-31,25.42,-0.05,1,MODIS_AQUA
16.75,109.0,2023-01-31,25.12,-0.356,2,MODIS_AQUA
16.75,109.25,2023-01-31,25.44,-0.035,2,MODIS_AQUA
20.75,106.75,2023-01-31,24.72,0.452,1,MODIS_AQUA
21.0,106.25,2023-01-31,23.8,-0.398,1,MODIS_AQUA
21.25,105.75,2023-01-31,24.3,0.176,1,MODIS_AQUA
21.25,106.0,2023-01-31,24.38,0.254,1,MODIS_AQUA
21.5,105.75,2023-01-31,24.45,0.405,2,MODIS_AQUA
21.5,106.0,2023-01-31,23.86,-0.191,1,MODIS_AQUA
3.25,111.5,2023-02-01,25.1,-0.388,1,MODIS_AQUA
3.25,111.75,2023-02-01,25.57,0.084,2,MODIS_AQUA
3.5,111.75,2023-02-01,25.98,0.418,2,MODIS_AQUA
3.75,112.5,2023-02-01,25.31,-0.331,1,MODIS_AQUA
4.0,111.5,2023-02-01,25.45,-0.262,1,MODIS_AQUA
4.0,111.75,2023-02-01,25.12,-0.594,1,MODIS_AQUA
4.0,112.0,2023-02-01,25.93,0.221,1,MODIS_AQUA
10.0,102.75,2023-02-01,27.25,-0.266,2,MODIS_AQUA
10.25,102.5,2023-02-01,27.23,-0.205,1,MODIS_AQUA
10.25,102.75,2023-02-01,27.65,0.215,1,MODIS_AQUA
10.25,103.0,2023-02-01,26.96,-0.476,1,MODIS_AQUA
10.5,102.75,2023-02-01,27.46,0.102,1,MODIS_AQUA
10.5,103.0,2023-02-01,28.06,0.697,1,MODIS_AQUA
14.5,109.0,2023-02-01,26.23,0.063,1,MODIS_AQUA
14.5,118.0,2023-02-01,26.28,0.116,1,MODIS_AQUA
14.75,108.75,2023-02-01,25.9,-0.191,2,MODIS_AQUA
14.75,109.0,2023-02-01,26.36,0.274,1,MODIS_AQUA
14.75,109.25,2023-02-01,25.39,-0.698,2,MODIS_AQUA
14.75,118.0,2023-02-01,25.38,-0.707,1,MODIS_AQUA
14.75,118.25,2023-02-01,25.11,-0.976,1,MODIS_AQUA
14.75,118.5,2023-02-01,25.83,-0.261,1,MODIS_AQUA
15.0,109.25,2023-02-01,25.94,-0.072,2,MODIS_AQUA
15.5,108.5,2023-02-01,25.05,-0.811,2,MODIS_AQUA
15.5,108.75,2023-02-01,26.22,0.361,2,MODIS_AQUA
16.0,109.25,2023-02-01,26.5,0.79,1,MODIS_AQUA
20.5,106.5,2023-02-01,24.28,-0.083,1,MODIS_AQUA
20.5,107.0,2023-02-01,24.17,-0.193,2,MODIS_AQUA
21.0,106.0,2023-02-01,24.09,-0.122,1,MODIS_AQUA
21.0,106.75,2023-02-01,23.87,-0.347,2,MODIS_AQUA
21.25,106.0,2023-02-01,23.64,-0.501,1,MODIS_AQUA
2.75,111.25,2023-02-02,24.44,-0.912,1,MODIS_AQUA
3.0,111.5,2023-02-02,25.18,-0.244,1,MODIS_AQUA
3.25,111.25,2023-02-02,25.74,0.233,2,MODIS_AQUA
